amount,from_user_id,to_user_id,from_name,to_name,created_at
438.87,4,12,Eva,Mia,1999-04-03 23:17:25
885.10,3,2,David,Charlie,1999-02-04 09:49:43
416.59,4,6,Eva,Grace,1999-12-18 05:48:11
583.28,1,15,Bob,Paul,1999-07-18 09:50:06
358.02,15,11,Paul,Lily,1999-01-18 15:12:01
209.71,1,15,Bob,Paul,1999-04-22 01:58:54
342.11,17,3,Rachel,David,1999-12-02 03:49:17
269.86,5,4,Frank,Eva,1999-05-22 15:38:58
936.47,11,7,Lily,Hannah,1999-05-05 00:32:42
466.41,9,4,Julia,Eva,1999-03-06 02:25:28
68.71,4,19,Eva,Tina,1999-03-27 06:57:35
407.62,20,15,Alice,Paul,1999-03-08 21:04:07
24.24,6,19,Grace,Tina,1999-01-01 10:46:49
345.34,12,18,Mia,Steve,1999-06-06 23:46:55
326.78,10,10,Kyle,Kyle,1999-01-15 03:57:46
522.45,16,4,Quinn,Eva,1999-01-03 21:37:02
719.50,15,10,Paul,Kyle,1999-02-11 06:05:00
205.06,14,17,Oscar,Rachel,1999-03-09 14:39:01
206.77,6,2,Grace,Charlie,1999-01-16 12:01:40
282.24,4,6,Eva,Grace,1999-12-12 14:44:52
707.28,6,2,Grace,Charlie,1999-06-10 15:40:28
176.36,16,19,Quinn,Tina,1999-06-15 07:14:20
435.05,20,4,Alice,Eva,1999-11-22 08:47:01
112.29,18,17,Steve,Rachel,1999-03-17 11:16:11
594.56,9,9,Julia,Julia,1999-05-18 04:16:20
685.55,8,2,Ivan,Charlie,1999-05-03 13:31:04
931.70,20,11,Alice,Lily,1999-05-22 01:46:00
326.23,13,11,Nora,Lily,1999-04-03 02:44:20
26.37,10,4,Kyle,Eva,1999-07-28 03:42:16
107.56,20,2,Alice,Charlie,1999-07-22 00:57:50
577.17,19,5,Tina,Frank,1999-05-05 07:42:58
613.03,8,3,Ivan,David,1999-10-10 22:15:05
535.56,7,6,Hannah,Grace,1999-05-17 16:55:01
841.18,10,5,Kyle,Frank,1999-09-18 07:58:57
805.99,5,13,Frank,Nora,1999-06-08 05:13:25
443.93,9,10,Julia,Kyle,1999-02-24 08:37:44
933.45,9,12,Julia,Mia,1999-09-24 10:11:37
248.39,16,13,Quinn,Nora,1999-04-18 12:33:25
525.82,11,8,Lily,Ivan,1999-07-06 16:23:04
236.64,16,7,Quinn,Hannah,1999-01-03 09:54:21
857.49,8,18,Ivan,Steve,1999-05-15 02:25:49
390.61,19,12,Tina,Mia,1999-11-07 01:47:49
411.00,15,4,Paul,Eva,1999-03-28 20:36:41
37.88,17,9,Rachel,Julia,1999-04-17 17:19:09
136.43,5,19,Frank,Tina,1999-07-02 15:58:50
900.64,4,3,Eva,David,1999-09-30 17:19:05
460.80,17,6,Rachel,Grace,1999-01-06 17:03:15
691.59,15,4,Paul,Eva,1999-09-26 16:32:42
114.03,5,7,Frank,Hannah,1999-08-18 14:50:50
709.66,13,8,Nora,Ivan,1999-09-10 12:23:43
860.59,3,19,David,Tina,1999-12-23 23:19:06
673.54,9,17,Julia,Rachel,1999-11-16 08:54:30
834.64,17,20,Rachel,Alice,1999-12-01 03:16:35
500.16,17,12,Rachel,Mia,1999-02-06 16:52:02
187.70,3,17,David,Rachel,1999-10-09 01:35:45
539.84,19,12,Tina,Mia,1999-01-08 08:13:06
748.63,7,5,Hannah,Frank,1999-01-26 13:53:56
752.52,4,8,Eva,Ivan,1999-01-03 01:00:00
915.80,12,18,Mia,Steve,1999-02-21 21:36:26
195.04,18,3,Steve,David,1999-02-20 11:22:31
751.00,5,16,Frank,Quinn,1999-08-03 20:40:18
123.34,6,12,Grace,Mia,1999-06-18 00:33:38
526.76,11,14,Lily,Oscar,1999-08-29 02:51:54
294.08,6,13,Grace,Nora,1999-09-01 17:12:02
585.20,19,13,Tina,Nora,1999-12-28 02:35:58
96.25,5,16,Frank,Quinn,1999-09-26 01:12:12
498.59,18,5,Steve,Frank,1999-01-15 06:29:25
738.48,6,19,Grace,Tina,1999-11-11 06:06:56
960.89,10,8,Kyle,Ivan,1999-05-10 15:57:56
3.99,19,8,Tina,Ivan,1999-02-02 00:58:21
447.40,12,20,Mia,Alice,1999-05-04 02:00:03
885.29,1,3,Bob,David,1999-11-20 01:41:48
820.89,2,16,Charlie,Quinn,1999-03-26 18:11:03
137.00,8,9,Ivan,Julia,1999-06-03 07:52:22
867.20,18,12,Steve,Mia,1999-08-13 02:18:41
125.86,17,6,Rachel,Grace,1999-08-18 00:39:36
631.01,16,1,Quinn,Bob,1999-03-08 23:30:52
810.42,6,9,Grace,Julia,1999-04-30 01:38:29
518.73,15,4,Paul,Eva,1999-03-02 00:40:30
326.45,3,5,David,Frank,1999-06-28 02:58:42
299.12,12,16,Mia,Quinn,1999-01-05 13:29:19
653.11,13,14,Nora,Oscar,1999-10-05 04:18:24
327.99,16,6,Quinn,Grace,1999-12-28 00:07:02
835.76,20,16,Alice,Quinn,1999-07-02 20:41:15
631.98,15,15,Paul,Paul,1999-02-24 23:24:56
881.10,5,7,Frank,Hannah,1999-08-25 00:11:05
145.57,4,5,Eva,Frank,1999-09-28 15:02:13
945.97,15,15,Paul,Paul,1999-04-04 04:04:12
697.28,17,6,Rachel,Grace,1999-09-09 14:01:55
121.75,14,5,Oscar,Frank,1999-10-29 11:22:09
11.60,11,3,Lily,David,1999-08-28 11:08:38
537.72,19,18,Tina,Steve,1999-07-22 11:40:18
949.40,8,9,Ivan,Julia,1999-09-30 06:39:51
220.97,18,12,Steve,Mia,1999-09-20 17:46:37
358.78,5,2,Frank,Charlie,1999-12-20 06:06:23
108.83,6,1,Grace,Bob,1999-04-11 19:33:16
635.32,20,11,Alice,Lily,1999-08-05 19:06:51
302.11,3,8,David,Ivan,1999-09-06 12:20:38
891.52,8,10,Ivan,Kyle,1999-08-01 02:51:00
529.19,8,16,Ivan,Quinn,1999-01-28 20:40:22
328.65,15,8,Paul,Ivan,1999-04-09 21:52:21
863.56,15,1,Paul,Bob,1999-09-01 02:27:06
243.56,13,16,Nora,Quinn,1999-12-15 22:03:47
303.73,5,8,Frank,Ivan,1999-12-22 17:48:09
297.69,18,7,Steve,Hannah,1999-06-20 06:26:23
334.81,3,10,David,Kyle,1999-08-31 19:51:11
802.78,3,5,David,Frank,1999-08-07 22:08:28
181.76,8,10,Ivan,Kyle,1999-10-01 03:43:06
116.20,3,6,David,Grace,1999-05-23 17:43:46
972.86,9,13,Julia,Nora,1999-09-25 00:12:12
931.43,12,13,Mia,Nora,1999-04-18 04:23:54
809.15,9,10,Julia,Kyle,1999-01-15 20:46:51
1.29,8,16,Ivan,Quinn,1999-10-07 05:08:43
268.74,17,3,Rachel,David,1999-07-29 21:02:44
42.03,15,17,Paul,Rachel,1999-07-16 20:18:53
254.94,2,20,Charlie,Alice,1999-07-07 12:51:28
49.10,14,17,Oscar,Rachel,1999-04-01 03:53:27
960.46,6,4,Grace,Eva,1999-10-18 05:00:56
734.12,17,6,Rachel,Grace,1999-05-03 18:34:22
612.30,13,5,Nora,Frank,1999-06-17 15:20:27
692.36,12,19,Mia,Tina,1999-11-25 18:41:14
903.19,12,14,Mia,Oscar,1999-09-16 22:31:55
927.12,1,11,Bob,Lily,1999-06-21 06:36:47
534.04,17,20,Rachel,Alice,1999-09-27 00:06:45
620.78,5,20,Frank,Alice,1999-07-27 19:52:51
96.35,15,8,Paul,Ivan,1999-02-11 01:23:06
390.02,1,2,Bob,Charlie,1999-09-10 10:06:27
591.92,15,18,Paul,Steve,1999-06-20 23:21:05
210.28,14,7,Oscar,Hannah,1999-09-10 21:56:53
45.23,18,18,Steve,Steve,1999-04-26 07:30:30
744.36,15,9,Paul,Julia,1999-10-08 04:48:20
525.70,14,1,Oscar,Bob,1999-07-12 23:57:15
23.28,10,10,Kyle,Kyle,1999-11-09 20:18:13
141.58,14,7,Oscar,Hannah,1999-11-30 17:29:24
552.70,8,13,Ivan,Nora,1999-10-24 03:30:16
585.13,19,10,Tina,Kyle,1999-01-06 02:28:32
414.91,4,7,Eva,Hannah,1999-07-11 21:32:33
175.69,14,19,Oscar,Tina,1999-02-07 14:25:42
970.61,6,14,Grace,Oscar,1999-12-18 10:52:30
834.44,1,19,Bob,Tina,1999-04-23 14:37:53
802.54,13,6,Nora,Grace,1999-06-10 21:22:19
479.86,10,1,Kyle,Bob,1999-05-13 10:30:32
361.30,5,15,Frank,Paul,1999-09-22 06:01:32
63.33,5,6,Frank,Grace,1999-01-28 10:20:27
344.39,19,10,Tina,Kyle,1999-10-17 09:04:40
598.51,1,16,Bob,Quinn,1999-01-28 15:35:57
411.49,2,10,Charlie,Kyle,1999-08-09 12:34:44
682.89,11,8,Lily,Ivan,1999-05-15 01:07:09
258.19,14,2,Oscar,Charlie,1999-08-14 17:18:47
593.15,4,8,Eva,Ivan,1999-06-07 16:38:55
835.24,19,4,Tina,Eva,1999-10-28 01:58:19
543.33,11,5,Lily,Frank,1999-11-14 15:03:57
487.72,14,20,Oscar,Alice,1999-07-17 13:51:18
86.28,17,11,Rachel,Lily,1999-10-15 00:21:29
174.47,18,13,Steve,Nora,1999-04-14 17:03:28
291.90,4,10,Eva,Kyle,1999-07-03 21:49:33
421.36,19,7,Tina,Hannah,1999-03-11 20:47:51
998.76,5,9,Frank,Julia,1999-06-02 19:06:33
906.90,5,7,Frank,Hannah,1999-02-21 14:13:50
58.88,1,19,Bob,Tina,1999-10-12 07:37:09
518.52,18,16,Steve,Quinn,1999-09-16 07:35:15
189.27,13,9,Nora,Julia,1999-02-18 12:18:17
239.94,20,18,Alice,Steve,1999-11-18 14:21:02
944.10,14,19,Oscar,Tina,1999-09-10 17:38:48
748.15,19,7,Tina,Hannah,1999-01-31 23:37:41
328.05,4,8,Eva,Ivan,1999-11-18 18:00:17
506.87,8,9,Ivan,Julia,1999-12-01 20:01:18
303.38,6,10,Grace,Kyle,1999-10-26 21:54:20
841.80,13,3,Nora,David,1999-01-16 21:14:04
522.69,18,3,Steve,David,1999-07-04 08:37:35
218.03,9,20,Julia,Alice,1999-08-13 07:22:12
485.38,4,5,Eva,Frank,1999-03-02 04:59:51
680.89,1,1,Bob,Bob,1999-07-15 22:59:18
177.88,8,7,Ivan,Hannah,1999-09-19 13:06:43
837.33,16,19,Quinn,Tina,1999-11-16 02:08:36
937.65,17,3,Rachel,David,1999-05-18 09:42:10
42.18,1,3,Bob,David,1999-03-08 21:17:57
531.62,5,11,Frank,Lily,1999-12-20 23:06:01
942.98,3,19,David,Tina,1999-12-24 22:50:21
257.60,16,17,Quinn,Rachel,1999-09-06 19:44:25
868.42,17,14,Rachel,Oscar,1999-08-07 19:54:45
626.43,18,18,Steve,Steve,1999-11-29 21:04:56
546.86,1,3,Bob,David,1999-12-03 18:44:59
576.62,3,1,David,Bob,1999-09-15 14:08:13
971.52,12,1,Mia,Bob,1999-01-19 17:14:41
450.76,9,18,Julia,Steve,1999-12-16 20:51:42
199.23,13,20,Nora,Alice,1999-10-19 09:27:23
291.43,14,3,Oscar,David,1999-08-17 09:23:26
166.42,17,12,Rachel,Mia,1999-09-05 05:50:11
187.88,17,7,Rachel,Hannah,1999-11-30 04:25:55
917.00,18,2,Steve,Charlie,1999-01-07 12:03:55
169.73,1,8,Bob,Ivan,1999-09-29 07:20:35
202.22,1,10,Bob,Kyle,1999-01-09 23:03:21
354.53,6,19,Grace,Tina,1999-06-27 09:08:00
269.98,9,15,Julia,Paul,1999-08-15 06:55:41
556.31,10,17,Kyle,Rachel,1999-06-30 00:32:18
270.40,15,12,Paul,Mia,1999-07-10 15:06:12
317.00,7,14,Hannah,Oscar,1999-12-01 18:34:45
540.54,4,16,Eva,Quinn,1999-12-07 22:04:12
107.73,3,3,David,David,1999-01-05 15:11:34
411.42,19,13,Tina,Nora,1999-02-10 16:33:48
57.76,20,3,Alice,David,1999-11-03 05:26:41
144.20,19,2,Tina,Charlie,1999-08-31 12:07:15
150.43,17,13,Rachel,Nora,1999-09-20 09:53:44
217.97,16,9,Quinn,Julia,1999-02-17 15:44:59
896.65,12,16,Mia,Quinn,1999-01-24 00:26:38
475.65,5,7,Frank,Hannah,1999-04-10 06:54:26
847.50,12,16,Mia,Quinn,1999-08-16 13:18:44
253.08,1,2,Bob,Charlie,1999-11-25 00:41:47
340.98,17,8,Rachel,Ivan,1999-11-03 12:38:30
217.99,1,13,Bob,Nora,1999-09-25 14:56:35
681.16,14,5,Oscar,Frank,1999-06-23 10:30:26
657.01,6,20,Grace,Alice,1999-11-09 05:02:00
216.25,15,12,Paul,Mia,1999-09-09 15:30:48
824.37,14,19,Oscar,Tina,1999-10-02 17:49:21
594.54,4,17,Eva,Rachel,1999-10-10 16:52:06
941.17,16,18,Quinn,Steve,1999-07-14 15:57:28
373.51,7,7,Hannah,Hannah,1999-02-23 22:26:28
182.92,20,15,Alice,Paul,1999-12-05 10:34:19
602.18,1,1,Bob,Bob,1999-11-07 00:21:28
892.97,20,4,Alice,Eva,1999-07-17 13:56:44
707.51,11,16,Lily,Quinn,1999-12-14 03:08:02
927.71,1,5,Bob,Frank,1999-10-31 13:12:22
897.25,20,5,Alice,Frank,1999-07-17 06:22:55
807.75,12,16,Mia,Quinn,1999-10-26 14:59:33
106.75,19,15,Tina,Paul,1999-05-07 10:31:14
420.24,1,18,Bob,Steve,1999-08-12 17:46:59
952.67,16,19,Quinn,Tina,1999-03-17 15:07:39
153.68,13,3,Nora,David,1999-07-13 04:56:46
774.72,3,14,David,Oscar,1999-07-30 08:14:52
747.13,12,4,Mia,Eva,1999-12-23 09:16:29
83.29,13,19,Nora,Tina,1999-02-13 14:50:29
69.65,11,6,Lily,Grace,1999-03-05 13:04:08
95.00,8,18,Ivan,Steve,1999-01-13 04:21:34
677.94,7,12,Hannah,Mia,1999-03-15 23:34:50
151.52,20,10,Alice,Kyle,1999-11-08 21:52:54
567.02,16,6,Quinn,Grace,1999-09-30 04:05:12
468.75,20,5,Alice,Frank,1999-05-11 02:14:12
770.72,18,14,Steve,Oscar,1999-07-03 02:18:01
944.41,19,15,Tina,Paul,1999-05-10 18:35:18
816.82,8,20,Ivan,Alice,1999-04-01 21:13:19
769.34,18,16,Steve,Quinn,1999-11-09 05:02:58
429.01,11,1,Lily,Bob,1999-11-12 12:09:01
270.32,20,11,Alice,Lily,1999-11-14 00:46:30
9.46,2,3,Charlie,David,1999-01-08 11:39:42
63.26,12,4,Mia,Eva,1999-12-18 00:21:48
959.61,15,18,Paul,Steve,1999-01-10 07:59:23
959.74,11,18,Lily,Steve,1999-06-12 14:42:42
900.54,14,3,Oscar,David,1999-04-28 14:35:53
44.74,11,12,Lily,Mia,1999-04-04 03:52:28
935.64,7,1,Hannah,Bob,1999-08-15 15:37:23
174.28,3,15,David,Paul,1999-04-28 12:02:49
353.85,18,12,Steve,Mia,1999-08-28 14:04:49
835.36,20,11,Alice,Lily,1999-01-09 02:24:03
923.30,8,14,Ivan,Oscar,1999-12-03 00:37:51
326.69,12,17,Mia,Rachel,1999-07-09 00:54:28
824.01,4,7,Eva,Hannah,1999-07-06 19:20:09
162.19,17,13,Rachel,Nora,1999-09-12 17:36:05
51.64,18,6,Steve,Grace,1999-04-13 07:37:55
933.46,18,11,Steve,Lily,1999-09-24 23:06:07
143.32,1,16,Bob,Quinn,1999-10-09 19:21:34
586.56,4,14,Eva,Oscar,1999-04-03 17:28:58
90.99,16,8,Quinn,Ivan,1999-10-18 15:03:31
571.34,12,11,Mia,Lily,1999-08-01 08:46:53
693.91,9,8,Julia,Ivan,1999-08-09 22:10:42
957.12,3,5,David,Frank,1999-08-04 21:48:20
828.62,16,15,Quinn,Paul,1999-04-20 03:51:07
371.40,9,4,Julia,Eva,1999-07-05 22:38:37
766.02,14,3,Oscar,David,1999-08-26 20:36:43
223.10,4,11,Eva,Lily,1999-03-30 17:27:22
435.19,1,3,Bob,David,1999-10-22 10:11:00
655.09,3,17,David,Rachel,1999-12-12 19:07:56
6.39,20,2,Alice,Charlie,1999-08-02 05:29:58
326.29,13,6,Nora,Grace,1999-05-02 14:10:01
877.64,18,10,Steve,Kyle,1999-12-07 14:11:14
756.59,1,9,Bob,Julia,1999-08-10 11:04:45
196.65,16,2,Quinn,Charlie,1999-10-25 18:30:07
706.20,6,18,Grace,Steve,1999-08-12 12:55:34
307.16,10,17,Kyle,Rachel,1999-01-30 08:20:08
559.11,1,13,Bob,Nora,1999-06-13 15:55:33
487.69,13,19,Nora,Tina,1999-04-01 15:55:15
419.26,9,2,Julia,Charlie,1999-05-12 00:43:53
402.90,9,8,Julia,Ivan,1999-12-09 20:53:55
277.98,18,17,Steve,Rachel,1999-11-19 14:45:35
869.47,8,3,Ivan,David,1999-11-08 22:03:04
504.02,2,5,Charlie,Frank,1999-10-25 22:03:15
385.72,4,18,Eva,Steve,1999-01-03 16:54:55
458.61,5,3,Frank,David,1999-10-18 14:43:09
715.53,18,16,Steve,Quinn,1999-02-04 21:39:57
698.09,12,3,Mia,David,1999-08-03 15:50:07
186.46,20,7,Alice,Hannah,1999-12-20 05:13:18
728.29,19,5,Tina,Frank,1999-12-16 03:17:07
992.30,16,7,Quinn,Hannah,1999-06-28 22:17:59
928.24,5,4,Frank,Eva,1999-02-14 03:42:15
946.00,12,14,Mia,Oscar,1999-04-02 17:59:13
377.64,9,8,Julia,Ivan,1999-09-29 18:55:56
162.01,18,6,Steve,Grace,1999-08-21 23:19:00
840.53,13,17,Nora,Rachel,1999-06-12 10:05:39
377.78,10,16,Kyle,Quinn,1999-01-12 07:48:21
80.67,18,7,Steve,Hannah,1999-05-04 18:22:50
509.27,20,7,Alice,Hannah,1999-06-24 10:08:16
351.56,11,14,Lily,Oscar,1999-04-09 19:00:16
863.23,5,15,Frank,Paul,1999-08-25 07:31:10
901.66,2,8,Charlie,Ivan,1999-06-08 22:25:01
984.93,13,4,Nora,Eva,1999-06-29 07:33:13
679.10,5,4,Frank,Eva,1999-04-02 13:28:40
394.91,13,13,Nora,Nora,1999-09-19 03:25:25
717.11,2,4,Charlie,Eva,1999-07-29 10:33:36
640.24,6,13,Grace,Nora,1999-02-15 23:22:29
555.80,15,17,Paul,Rachel,1999-05-12 08:14:34
492.02,7,7,Hannah,Hannah,1999-08-06 20:13:30
890.11,19,4,Tina,Eva,1999-11-19 11:45:54
301.34,19,7,Tina,Hannah,1999-09-26 11:52:32
1.98,3,11,David,Lily,1999-01-02 18:30:41
275.84,3,1,David,Bob,1999-03-29 16:42:18
423.59,11,5,Lily,Frank,1999-02-19 14:01:41
175.06,16,4,Quinn,Eva,1999-02-19 20:00:42
457.01,12,14,Mia,Oscar,1999-01-06 02:22:05
557.39,18,12,Steve,Mia,1999-03-03 03:24:50
134.85,2,14,Charlie,Oscar,1999-10-07 23:56:46
979.04,14,14,Oscar,Oscar,1999-01-28 01:40:18
911.48,14,13,Oscar,Nora,1999-06-22 11:13:03
253.98,14,13,Oscar,Nora,1999-08-03 02:47:57
285.57,5,4,Frank,Eva,1999-06-29 08:01:29
824.46,17,4,Rachel,Eva,1999-11-14 03:53:39
233.95,15,7,Paul,Hannah,1999-02-15 09:42:33
43.78,5,19,Frank,Tina,1999-12-13 14:36:21
518.04,12,8,Mia,Ivan,1999-11-28 20:23:26
826.50,3,14,David,Oscar,1999-01-30 17:47:41
868.13,4,1,Eva,Bob,1999-06-04 00:11:59
217.77,5,4,Frank,Eva,1999-07-24 18:54:01
755.79,20,2,Alice,Charlie,1999-09-18 15:25:07
744.75,13,3,Nora,David,1999-10-09 23:13:06
967.83,14,15,Oscar,Paul,1999-08-10 14:33:17
184.39,17,11,Rachel,Lily,1999-07-11 06:31:18
437.20,1,2,Bob,Charlie,1999-12-27 19:55:05
282.80,13,14,Nora,Oscar,1999-11-10 03:17:17
689.41,16,4,Quinn,Eva,1999-12-26 23:23:51
679.70,12,13,Mia,Nora,1999-05-27 17:14:32
687.59,6,1,Grace,Bob,1999-08-26 13:57:31
264.33,9,5,Julia,Frank,1999-10-20 06:24:22
938.18,11,11,Lily,Lily,1999-04-30 09:59:42
423.65,10,20,Kyle,Alice,1999-12-23 08:20:34
512.79,5,7,Frank,Hannah,1999-10-04 08:01:35
741.03,12,9,Mia,Julia,1999-01-08 08:58:05
676.03,4,7,Eva,Hannah,1999-07-24 15:56:59
272.24,20,1,Alice,Bob,1999-03-23 11:10:55
658.27,3,18,David,Steve,1999-09-06 11:10:41
17.55,6,16,Grace,Quinn,1999-02-13 20:33:58
836.92,8,19,Ivan,Tina,1999-06-14 02:03:28
576.05,9,14,Julia,Oscar,1999-12-05 10:16:28
355.92,15,3,Paul,David,1999-11-24 20:01:20
586.84,9,20,Julia,Alice,1999-06-01 23:21:24
873.61,17,7,Rachel,Hannah,1999-08-28 01:45:08
271.60,13,10,Nora,Kyle,1999-02-18 17:54:23
655.77,12,1,Mia,Bob,1999-06-09 04:05:49
549.67,9,9,Julia,Julia,1999-10-14 23:06:27
561.30,3,16,David,Quinn,1999-08-11 21:02:56
39.97,5,3,Frank,David,1999-08-08 11:17:03
53.14,18,8,Steve,Ivan,1999-02-01 20:01:22
408.90,12,17,Mia,Rachel,1999-12-27 20:50:31
59.79,10,18,Kyle,Steve,1999-09-27 04:23:16
175.76,1,14,Bob,Oscar,1999-08-24 03:29:15
890.38,6,4,Grace,Eva,1999-10-31 04:42:18
92.89,14,18,Oscar,Steve,1999-08-02 00:51:01
486.07,7,16,Hannah,Quinn,1999-10-21 16:12:17
492.50,12,2,Mia,Charlie,1999-12-26 22:19:20
670.09,12,16,Mia,Quinn,1999-04-26 01:47:08
267.03,20,9,Alice,Julia,1999-07-10 10:18:05
545.01,4,15,Eva,Paul,1999-08-05 21:48:17
673.53,11,16,Lily,Quinn,1999-05-05 19:26:38
376.21,11,6,Lily,Grace,1999-05-23 05:38:21
623.84,8,15,Ivan,Paul,1999-10-09 10:25:53
580.80,18,5,Steve,Frank,1999-01-06 03:44:33
384.54,15,16,Paul,Quinn,1999-10-07 08:32:50
265.81,13,15,Nora,Paul,1999-06-17 13:23:27
354.95,6,12,Grace,Mia,1999-11-03 18:34:46
587.00,2,4,Charlie,Eva,1999-02-16 09:27:03
559.63,13,9,Nora,Julia,1999-07-18 14:22:03
862.28,20,1,Alice,Bob,1999-11-13 05:26:28
930.80,4,5,Eva,Frank,1999-09-26 05:24:27
713.00,20,9,Alice,Julia,1999-10-30 07:23:26
217.99,18,16,Steve,Quinn,1999-03-17 07:07:26
245.54,3,8,David,Ivan,1999-12-14 06:14:30
240.88,19,5,Tina,Frank,1999-12-08 16:39:50
671.08,17,17,Rachel,Rachel,1999-05-10 10:51:52
477.50,7,8,Hannah,Ivan,1999-06-29 15:15:53
801.34,3,3,David,David,1999-05-17 08:34:58
314.95,2,19,Charlie,Tina,1999-05-21 07:22:12
267.40,7,8,Hannah,Ivan,1999-12-25 01:56:23
904.49,17,8,Rachel,Ivan,1999-07-16 01:54:44
947.61,12,12,Mia,Mia,1999-07-30 19:52:00
394.06,13,3,Nora,David,1999-02-26 10:55:24
927.49,3,15,David,Paul,1999-04-13 14:10:59
133.75,14,17,Oscar,Rachel,1999-05-25 10:25:05
943.04,3,8,David,Ivan,1999-03-14 20:45:53
754.14,6,9,Grace,Julia,1999-04-26 16:35:58
808.39,17,8,Rachel,Ivan,1999-03-12 07:28:40
23.30,5,2,Frank,Charlie,1999-03-28 21:38:02
45.04,10,2,Kyle,Charlie,1999-02-10 17:00:50
175.53,3,18,David,Steve,1999-08-13 12:19:24
580.66,6,5,Grace,Frank,1999-12-21 08:13:27
111.32,10,2,Kyle,Charlie,1999-05-22 14:40:18
538.03,18,14,Steve,Oscar,1999-10-29 17:34:38
552.04,5,5,Frank,Frank,1999-08-02 23:17:28
382.11,12,9,Mia,Julia,1999-01-08 21:06:00
62.05,3,19,David,Tina,1999-11-24 05:26:45
149.48,19,15,Tina,Paul,1999-08-22 20:22:53
365.38,18,16,Steve,Quinn,1999-06-09 16:27:10
678.47,2,16,Charlie,Quinn,1999-12-24 23:11:37
824.61,8,13,Ivan,Nora,1999-12-09 04:56:07
145.31,19,20,Tina,Alice,1999-12-26 08:04:57
11.12,4,15,Eva,Paul,1999-06-01 14:27:10
868.61,10,9,Kyle,Julia,1999-02-09 19:53:23
113.19,12,5,Mia,Frank,1999-03-03 09:11:24
882.12,8,2,Ivan,Charlie,1999-05-03 22:45:46
876.82,4,19,Eva,Tina,1999-04-26 08:52:47
602.52,13,16,Nora,Quinn,1999-05-24 12:50:20
579.31,6,20,Grace,Alice,1999-08-10 10:33:08
490.19,11,11,Lily,Lily,1999-08-04 17:00:13
186.27,3,14,David,Oscar,1999-01-30 15:09:34
187.61,2,3,Charlie,David,1999-12-03 08:15:04
974.82,17,15,Rachel,Paul,1999-06-26 20:46:01
710.26,4,18,Eva,Steve,1999-07-02 13:12:29
438.89,8,12,Ivan,Mia,1999-08-18 19:12:02
352.51,4,12,Eva,Mia,1999-08-16 02:27:55
299.79,17,9,Rachel,Julia,1999-01-26 18:53:52
264.15,8,14,Ivan,Oscar,1999-04-08 11:42:06
378.09,1,2,Bob,Charlie,1999-12-24 16:53:24
392.02,15,13,Paul,Nora,1999-07-18 01:12:02
833.48,5,10,Frank,Kyle,1999-02-22 01:45:22
549.23,5,6,Frank,Grace,1999-04-18 14:24:29
814.66,2,16,Charlie,Quinn,1999-07-22 23:31:22
902.41,19,13,Tina,Nora,1999-09-30 17:40:22
47.18,17,16,Rachel,Quinn,1999-12-02 16:18:32
53.03,20,9,Alice,Julia,1999-01-11 05:40:34
663.94,13,12,Nora,Mia,1999-02-15 21:07:18
567.37,3,3,David,David,1999-06-14 21:10:33
638.92,16,15,Quinn,Paul,1999-05-06 23:02:15
47.94,14,12,Oscar,Mia,1999-08-09 10:39:00
61.25,1,20,Bob,Alice,1999-11-27 08:38:50
431.78,13,4,Nora,Eva,1999-07-25 00:05:53
30.37,19,6,Tina,Grace,1999-04-05 15:03:02
997.63,6,19,Grace,Tina,1999-02-10 19:57:41
264.11,2,5,Charlie,Frank,1999-09-19 15:01:37
938.82,1,3,Bob,David,1999-06-20 15:03:30
69.61,17,4,Rachel,Eva,1999-11-19 07:24:15
664.20,2,1,Charlie,Bob,1999-10-07 15:44:45
342.07,17,1,Rachel,Bob,1999-05-24 18:46:38
349.92,8,10,Ivan,Kyle,1999-05-11 03:40:13
254.45,2,11,Charlie,Lily,1999-01-05 15:19:33
852.13,14,7,Oscar,Hannah,1999-06-17 04:16:45
916.02,5,11,Frank,Lily,1999-07-20 22:57:03
840.53,6,3,Grace,David,1999-02-12 06:14:33
673.42,5,4,Frank,Eva,1999-03-18 06:11:19
776.25,4,2,Eva,Charlie,1999-12-19 17:11:35
12.53,5,7,Frank,Hannah,1999-02-18 15:53:20
125.74,6,6,Grace,Grace,1999-02-16 15:08:15
235.78,13,7,Nora,Hannah,1999-11-04 17:29:00
445.99,5,1,Frank,Bob,1999-09-27 09:42:16
238.63,19,6,Tina,Grace,1999-11-30 21:33:47
936.08,6,6,Grace,Grace,1999-01-07 01:27:13
916.16,9,3,Julia,David,1999-09-26 04:19:00
552.76,8,4,Ivan,Eva,1999-12-07 23:11:42
393.80,7,4,Hannah,Eva,1999-05-19 21:51:47
498.48,13,7,Nora,Hannah,1999-03-06 08:53:45
781.34,6,11,Grace,Lily,1999-09-23 12:45:10
405.29,20,8,Alice,Ivan,1999-11-30 23:57:51
185.30,11,20,Lily,Alice,1999-10-30 23:27:41
474.88,2,17,Charlie,Rachel,1999-11-16 04:00:47
14.14,3,16,David,Quinn,1999-02-23 15:09:18
929.04,1,10,Bob,Kyle,1999-04-11 13:41:24
706.61,4,7,Eva,Hannah,1999-08-02 20:49:58
225.79,1,5,Bob,Frank,1999-04-10 03:31:52
123.16,3,20,David,Alice,1999-11-25 20:14:46
